,Seed,Errors,Size,Safe
4430,4430,[],18,True
4431,4431,[14],37,False
4432,4432,[],6,True
4433,4433,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 21 (9-26): typing error: can not implicitly cast U32 into U64']",35,True
4434,4434,[],18,True
4435,4435,[],18,True
4436,4436,"[8, 9, 2]",32,False
4437,4437,[],8,True
4438,4438,[],30,True
4439,4439,"[29, 30, 31, 32, 9, 33]",35,False
4440,4440,[],17,True
4441,4441,[],24,False
4442,4442,[],29,True
4443,4443,[],18,True
4444,4444,[],18,True
4445,4445,[],6,True
4446,4446,[],18,False
4447,4447,[],6,True
4448,4448,[],21,True
4449,4449,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
4450,4450,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4451,4451,"[1, 2]",11,True
4452,4452,[],18,True
4453,4453,[],18,True
4454,4454,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4455,4455,[],22,True
4456,4456,[],6,True
4457,4457,[],33,True
4458,4458,[],18,True
4459,4459,[],25,False
4460,4460,"[7, 2]",20,True
4461,4461,[],18,False
4462,4462,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4463,4463,[],8,True
4464,4464,[],20,False
4465,4465,[],20,False
4466,4466,[],8,True
4467,4467,[],18,False
4468,4468,[],18,False
4469,4469,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4470,4470,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4471,4471,[],18,True
4472,4472,[],18,True
4473,4473,[],18,False
4474,4474,[],6,True
4475,4475,[],8,True
4476,4476,[],18,False
4477,4477,[],6,True
4478,4478,[],26,False
4479,4479,[],6,True
4480,4480,[],17,True
4481,4481,[],18,True
4482,4482,[],18,True
4483,4483,[],18,True
4484,4484,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
4485,4485,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4486,4486,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4487,4487,[],25,True
4488,4488,[],23,True
4489,4489,[],15,True
4490,4490,[],29,False
4491,4491,[],22,True
4492,4492,"[4, 2]",23,False
4493,4493,[],12,False
4494,4494,[],15,False
4495,4495,[],20,True
4496,4496,[],18,True
4497,4497,[],18,True
4498,4498,[],11,True
4499,4499,[],8,True
4500,4500,[],15,True
4501,4501,[],18,False
4502,4502,[],21,True
4503,4503,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
4504,4504,"[1, 2]",22,True
4505,4505,[],6,True
4506,4506,[],23,False
4507,4507,[],22,True
4508,4508,[],18,True
4509,4509,[],18,True
4510,4510,[6],25,False
4511,4511,[],19,False
4512,4512,[],8,True
4513,4513,[],18,True
4514,4514,[],18,True
4515,4515,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4516,4516,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4517,4517,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4518,4518,[],6,True
4519,4519,[],18,True
4520,4520,[],18,True
4521,4521,[],18,True
4522,4522,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
4523,4523,[],17,True
4524,4524,[],18,True
4525,4525,[],20,False
4526,4526,[],6,True
4527,4527,[],18,True
4528,4528,[],6,True
4529,4529,[],18,True
4530,4530,[],19,True
4531,4531,[],19,True
4532,4532,[],27,True
4533,4533,[],18,True
4534,4534,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0']",19,True
4535,4535,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4536,4536,[],18,True
4537,4537,[],18,True
4538,4538,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 19 (1-17), variables result and b1 will be merged to v0']",24,True
4539,4539,[],17,True
4540,4540,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (8-10): typing error: the expression has type U64 instead of U16']",14,True
4541,4541,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4542,4542,[],18,False
4543,4543,[],18,False
4544,4544,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4545,4545,[],6,True
4546,4546,[],18,True
4547,4547,[],18,True
4548,4548,[],18,False
4549,4549,[],23,True
4550,4550,[],23,True
4551,4551,[],6,True
4552,4552,[],18,True
4553,4553,[],17,True
4554,4554,"[1, 2]",15,False
4555,4555,[],18,True
4556,4556,[],18,True
4557,4557,[],23,True
4558,4558,[],6,True
4559,4559,[],18,True
4560,4560,[],18,True
4561,4561,[],18,True
4562,4562,[],20,False
4563,4563,[],6,True
4564,4564,[],8,True
4565,4565,[],18,True
4566,4566,[],18,True
4567,4567,[],18,True
4568,4568,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4569,4569,[],18,True
4570,4570,[],12,False
4571,4571,[],9,True
4572,4572,[],9,True
4573,4573,[],23,True
4574,4574,[],22,True
4575,4575,[],9,True
4576,4576,[6],81,False
4577,4577,"[7, 2]",68,True
4578,4578,[],8,True
4579,4579,[],8,True
4580,4580,[],6,True
4581,4581,[],18,True
4582,4582,[],18,True
4583,4583,[],6,True
4584,4584,[],28,False
4585,4585,[],18,True
4586,4586,[],18,False
4587,4587,[],18,False
4588,4588,[],17,True
4589,4589,[],20,False
4590,4590,[],21,True
4591,4591,[],18,True
4592,4592,[],21,True
4593,4593,[],22,True
4594,4594,[],22,False
4595,4595,[],22,False
4596,4596,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4597,4597,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4598,4598,[],18,True
4599,4599,[],18,True
4600,4600,[],54,True
4601,4601,[],55,True
4602,4602,"[5, 2]",47,True
4603,4603,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4604,4604,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
4605,4605,[],36,False
4606,4606,[],6,True
4607,4607,[],39,True
4608,4608,[],18,True
4609,4609,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4610,4610,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4611,4611,[],32,True
4612,4612,[],30,True
4613,4613,"[7, 2]",30,True
4614,4614,[],8,True
4615,4615,[],21,False
4616,4616,[],8,True
4617,4617,[],8,True
4618,4618,[],18,True
4619,4619,[],8,False
4620,4620,[],6,True
4621,4621,[],15,False
4622,4622,[],20,True
4623,4623,[],18,True
4624,4624,[],18,True
4625,4625,[],20,False
4626,4626,[],20,False
4627,4627,[],20,False
4628,4628,[],20,False
4629,4629,[],20,False
4630,4630,[],13,True
4631,4631,[],21,False
4632,4632,[],21,False
4633,4633,[],24,True
4634,4634,[],24,True
4635,4635,[],18,True
4636,4636,[],23,False
4637,4637,[],19,True
4638,4638,[],18,True
4639,4639,[],18,True
4640,4640,[],18,True
4641,4641,[],6,True
4642,4642,[],18,True
4643,4643,[],6,True
4644,4644,[],24,False
4645,4645,[],20,False
4646,4646,[],20,False
4647,4647,[],21,True
4648,4648,[],21,True
4649,4649,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4650,4650,[],18,True
4651,4651,[],8,True
4652,4652,[],21,True
4653,4653,[],21,True
4654,4654,[],23,True
4655,4655,[],18,True
4656,4656,[],46,False
4657,4657,[],46,False
4658,4658,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4659,4659,"[12, 7, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4660,4660,[],6,True
4661,4661,[],18,True
4662,4662,[],6,True
4663,4663,[],18,True
4664,4664,[],6,True
4665,4665,[],18,True
4666,4666,[],18,True
4667,4667,"[3, 6]",34,False
4668,4668,[],18,True
4669,4669,"[3, 6]",26,False
4670,4670,[],18,True
4671,4671,[],16,True
4672,4672,[],21,True
4673,4673,[],21,True
4674,4674,"[8, 9, 2]",27,False
4675,4675,[6],19,False
4676,4676,[],25,True
4677,4677,[],25,True
4678,4678,[],25,True
4679,4679,[],20,False
4680,4680,[],18,True
4681,4681,[],26,True
4682,4682,[],22,False
4683,4683,[],18,False
4684,4684,[],21,True
4685,4685,[],21,False
4686,4686,[],22,False
4687,4687,[],25,True
4688,4688,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4689,4689,[],9,True
4690,4690,[],23,False
4691,4691,[],17,True
4692,4692,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4693,4693,[],18,True
4694,4694,[],18,True
4695,4695,[],18,True
4696,4696,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0']",19,True
4697,4697,[],22,True
4698,4698,[],18,True
4699,4699,[],6,True
4700,4700,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 6 (22-24): typing error: can not implicitly cast U16 into U64']",21,True
4701,4701,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 15 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",21,True
4702,4702,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 15 (1-17), variables result and b1 will be merged to v0']",21,True
4703,4703,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 15 (1-17), variables result and b1 will be merged to v0']",20,True
4704,4704,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4705,4705,"[3, 7, 2]",16,False
4706,4706,[],18,True
4707,4707,"[12, 7, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4708,4708,[],20,False
4709,4709,[],19,True
4710,4710,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
4711,4711,[],18,True
4712,4712,[],18,True
4713,4713,[],18,True
4714,4714,"[8, 9, 2]",58,False
4715,4715,[],66,True
4716,4716,[],45,True
4717,4717,[],18,True
4718,4718,[],38,True
4719,4719,[],8,True
4720,4720,[6],41,False
4721,4721,[],20,False
4722,4722,[],18,True
4723,4723,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
4724,4724,[],8,True
4725,4725,[],33,True
4726,4726,[],25,False
4727,4727,[],31,True
4728,4728,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 25 (1-17), variables result and b1 will be merged to v0']",31,False
4729,4729,[],18,True
4730,4730,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4731,4731,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
4732,4732,[],23,True
4733,4733,[],18,True
4734,4734,[],8,True
4735,4735,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4736,4736,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4737,4737,[],18,True
4738,4738,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4739,4739,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4740,4740,[],18,True
4741,4741,[],18,True
4742,4742,[],18,True
4743,4743,[],18,True
4744,4744,[],18,True
4745,4745,[],21,True
4746,4746,[],21,True
4747,4747,[],36,True
4748,4748,[],18,False
4749,4749,[],18,True
4750,4750,[],22,False
4751,4751,[],26,True
4752,4752,[],18,True
4753,4753,[],22,True
4754,4754,[],8,True
4755,4755,[],16,True
4756,4756,[],6,True
4757,4757,[],6,True
4758,4758,[34],9,True
4759,4759,[],18,True
4760,4760,[],18,True
4761,4761,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
4762,4762,[],18,False
4763,4763,[],12,False
4764,4764,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
4765,4765,[],18,True
4766,4766,[],18,True
4767,4767,[],20,False
4768,4768,[],8,False
4769,4769,[],18,True
4770,4770,[],18,True
4771,4771,[],18,True
4772,4772,[],18,True
4773,4773,[],20,False
4774,4774,[],39,True
4775,4775,[],43,True
4776,4776,[],18,True
4777,4777,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
4778,4778,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
4779,4779,[],43,False
4780,4780,[],42,True
4781,4781,[],43,False
4782,4782,[],23,True
4783,4783,[],23,True
4784,4784,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
4785,4785,[],8,True
4786,4786,"[3, 1, 2]",25,False
4787,4787,[],18,True
4788,4788,"[1, 2]",40,False
4789,4789,[],8,True
4790,4790,[],8,True
4791,4791,[],6,True
4792,4792,[],20,False
4793,4793,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 19 (1-17), variables result and b1 will be merged to v0']",25,True
4794,4794,[],18,False
4795,4795,[],21,True
4796,4796,[],22,True
4797,4797,[],18,True
4798,4798,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
4799,4799,[],18,True
4800,4800,[],18,True
4801,4801,[],8,True
4802,4802,[],8,True
4803,4803,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",25,True
4804,4804,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",22,True
4805,4805,[],25,True
4806,4806,[],25,False
4807,4807,[],9,True
4808,4808,[],18,False
4809,4809,[],6,True
4810,4810,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 8 (24-26): typing error: can not implicitly cast U32 into U64']",25,True
4811,4811,[],6,True
4812,4812,"[3, 1, 2]",23,False
4813,4813,[],21,True
4814,4814,[],6,True
4815,4815,[],18,True
4816,4816,[],18,True
4817,4817,[],8,True
4818,4818,[],15,True
4819,4819,[],15,True
4820,4820,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 18 (1-17), variables result and b1 will be merged to v0']",24,True
4821,4821,[],6,True
4822,4822,"[1, 2]",23,False
4823,4823,[],6,True
4824,4824,"[3, 1, 2]",22,False
4825,4825,[],20,True
4826,4826,[],18,False
4827,4827,[],18,False
4828,4828,"[1, 2]",42,True
4829,4829,[],27,True
4830,4830,[],35,False
4831,4831,[],20,False
4832,4832,[],34,False
4833,4833,[],8,True
4834,4834,[],24,False
4835,4835,[],6,True
4836,4836,[],18,False
4837,4837,[],18,False
4838,4838,[],25,True
4839,4839,[],21,False
4840,4840,[],18,False
4841,4841,[],18,False
4842,4842,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0']",19,True
4843,4843,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
